trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data
trip-153757252338829630,IND507303AAA,IND507002AAA,FTL,2018-09-21 23:28:43.388525,2018-09-22 07:57:26.087539,2018-09-22 14:44:38.925899,118.0,54.0,77.2003,70.5122898782598,training
trip-153757255650365052,IND421302AAF,IND421302AAR,Carting,2018-09-21 23:29:16.503928,2018-09-22 02:14:16.793109,2018-09-22 05:16:42.674327,28.0,9.0,11.747,9.369099199166776,training
trip-153757257246435083,IND421301AAA,IND421302AAR,Carting,2018-09-21 23:29:32.464654,2018-09-22 02:38:27.094362,2018-09-22 05:18:28.098336,51.0,10.0,12.6056,10.134241183577524,training
trip-153757259067219119,IND110064AAA,IND000000ACB,Carting,2018-09-21 23:29:50.672534,2018-09-21 23:29:50.672534,2018-09-22 01:39:44.931986,73.0,57.0,59.4431,46.88166618830865,training
trip-153757261808989296,IND421502AAA,IND421302AAR,Carting,2018-09-21 23:30:18.090303,2018-09-22 02:39:30.139839,2018-09-22 05:15:51.571289,46.0,16.0,18.7138,15.234059292256466,training
trip-153757265880022056,IND400612AAA,IND421302AAR,Carting,2018-09-21 23:30:58.800479,2018-09-22 02:00:08.917803,2018-09-22 05:16:16.986200,45.0,12.0,14.3524,9.190795450018603,training
trip-153757269970349939,IND401104AAA,IND401208AAA,Carting,2018-09-21 23:31:39.703870,2018-09-21 23:31:39.703870,2018-09-22 01:11:21.597120,58.0,19.0,24.1953,15.33874960522316,training
trip-153757269970349939,IND401209AAA,IND401104AAA,Carting,2018-09-21 23:31:39.703870,2018-09-22 01:40:44.049828,2018-09-22 04:22:27.683857,133.0,21.0,27.7278,18.304879045213927,training
trip-153757287002012955,IND732103AAB,IND733128AAA,Carting,2018-09-21 23:34:30.020417,2018-09-21 23:34:30.020417,2018-09-22 01:48:57.064098,98.0,46.0,62.0069,49.21523631393016,training
trip-153757287002012955,IND733128AAA,IND733134AAA,Carting,2018-09-21 23:34:30.020417,2018-09-22 01:48:57.064098,2018-09-22 02:41:54.223808,46.0,22.0,27.3442,21.56093804485598,training
trip-153757287002012955,IND733134AAA,IND733129AAB,Carting,2018-09-21 23:34:30.020417,2018-09-22 02:41:54.223808,2018-09-22 03:55:42.739308,32.0,21.0,22.9574,19.3155176671139,training
trip-153757290427499029,IND201007AAA,IND245304AAA,Carting,2018-09-21 23:35:04.275322,2018-09-21 23:35:04.275322,2018-09-22 02:24:17.495971,100.0,38.0,32.4253,30.649653330962096,training
trip-153757290427499029,IND245101AAA,IND245304AAA,Carting,2018-09-21 23:35:04.275322,2018-09-22 03:13:26.760246,2018-09-22 05:16:23.015006,50.0,17.0,14.8544,13.814949965120334,training
trip-153757290427499029,IND245304AAA,IND201007AAA,Carting,2018-09-21 23:35:04.275322,2018-09-22 05:16:23.015006,2018-09-22 06:54:02.138152,80.0,34.0,31.4172,29.86472195794644,training
trip-153757290427499029,IND245304AAA,IND245101AAA,Carting,2018-09-21 23:35:04.275322,2018-09-22 02:24:17.495971,2018-09-22 03:13:26.760246,27.0,16.0,16.7721,12.45578211578564,training
trip-153757292111823858,IND505209AAA,IND504201AAA,FTL,2018-09-21 23:35:21.118495,2018-09-22 03:42:35.898250,2018-09-22 04:37:46.337304,41.0,29.0,38.2068,30.62268667529094,training
trip-153757306604911900,IND560300AAA,IND560085AAA,Carting,2018-09-21 23:37:46.049469,2018-09-21 23:37:46.049469,2018-09-22 01:45:26.319774,51.0,41.0,36.2131,31.328609233279348,training
trip-153757314050330118,IND421302AAG,IND411033AAA,FTL,2018-09-21 23:39:00.503554,2018-09-21 23:39:00.503554,2018-09-22 05:10:24.024491,191.0,97.0,130.8061,101.17136652972523,training
trip-153757318150125491,IND395023AAA,IND382430AAB,FTL,2018-09-21 23:39:41.501504,2018-09-23 07:09:06.191971,2018-09-23 13:58:50.708401,381.0,187.0,259.7263,202.2448130442306,training
trip-153757318150125491,IND416012AAA,IND395023AAA,FTL,2018-09-21 23:39:41.501504,2018-09-22 14:59:55.498346,2018-09-23 07:09:06.191971,917.0,492.0,623.6616,511.1677211409561,training
trip-153757318150125491,IND562132AAA,IND416012AAA,FTL,2018-09-21 23:39:41.501504,2018-09-21 23:39:41.501504,2018-09-22 14:59:55.498346,700.0,438.0,598.7359,528.2717960416486,training
trip-153757321927350493,IND600044AAD,IND600056AAB,Carting,2018-09-21 23:40:19.273870,2018-09-21 23:40:19.273870,2018-09-22 02:06:12.965193,55.0,37.0,37.3144,25.62659192024389,training
trip-153757325223037240,IND504215AAA,IND505001AAB,FTL,2018-09-21 23:40:52.230602,2018-09-22 06:05:05.796096,2018-09-22 10:36:47.930817,178.0,62.0,69.17139999999999,54.416213984354194,training
trip-153757325223037240,IND505001AAA,IND505302AAB,FTL,2018-09-21 23:40:52.230602,2018-09-22 00:45:09.847001,2018-09-22 01:52:27.990823,50.0,34.0,35.0376,28.916666340402926,training
trip-153757325223037240,IND505302AAB,IND505325AAA,FTL,2018-09-21 23:40:52.230602,2018-09-22 01:52:27.990823,2018-09-22 03:32:53.443010,86.0,59.0,55.968,44.08216658817896,training
trip-153757334892495350,IND424006AAA,IND424304AAC,FTL,2018-09-21 23:42:28.925204,2018-09-21 23:42:28.925204,2018-09-22 01:22:05.768057,80.0,39.0,52.9403,46.30185748119291,training
trip-153757334892495350,IND424304AAC,IND425412AAA,FTL,2018-09-21 23:42:28.925204,2018-09-22 01:22:05.768057,2018-09-22 02:46:33.659634,59.0,35.0,49.974,41.14455326499093,training
trip-153757334892495350,IND425405AAA,IND424006AAA,FTL,2018-09-21 23:42:28.925204,2018-09-22 06:18:00.389918,2018-09-22 23:53:07.048117,1047.0,50.0,65.98960000000001,56.90329928071411,training
trip-153757334892495350,IND425406AAA,IND425405AAA,FTL,2018-09-21 23:42:28.925204,2018-09-22 05:32:49.435923,2018-09-22 06:18:00.389918,44.0,20.0,19.9583,15.765048234537186,training
trip-153757334892495350,IND425409AAA,IND425406AAA,FTL,2018-09-21 23:42:28.925204,2018-09-22 04:02:47.849428,2018-09-22 05:32:49.435923,78.0,36.0,50.2143,40.45376154613064,training
trip-153757334892495350,IND425412AAA,IND425409AAA,FTL,2018-09-21 23:42:28.925204,2018-09-22 02:46:33.659634,2018-09-22 04:02:47.849428,69.0,31.0,40.0617,31.947517552416777,training
trip-153757353446116629,IND421302AAG,IND400072AAB,Carting,2018-09-21 23:45:34.461531,2018-09-21 23:45:34.461531,2018-09-22 02:08:14.125650,50.0,22.0,27.3242,21.624204884109957,training
trip-153757357412535036,IND504293AAA,IND505001AAB,FTL,2018-09-21 23:46:14.126342,2018-09-22 05:08:44.961486,2018-09-22 10:41:14.257607,267.0,118.0,147.64329999999998,104.95464205547346,training
trip-153757379483658916,IND363001AAA,IND363421AAB,FTL,2018-09-21 23:49:54.836873,2018-09-22 02:48:55.445221,2018-09-22 03:27:52.517940,33.0,33.0,27.3602,25.16627005867305,training
trip-153757379483658916,IND363421AAB,IND364710AAA,FTL,2018-09-21 23:49:54.836873,2018-09-22 03:27:52.517940,2018-09-22 05:01:54.068060,74.0,39.0,54.6908,45.41542381494965,training
trip-153757379483658916,IND363520AAC,IND363001AAA,FTL,2018-09-21 23:49:54.836873,2018-09-22 00:56:49.090361,2018-09-22 02:48:55.445221,58.0,48.0,57.2437,54.52002396266992,training
trip-153757384074978941,IND560067AAC,IND562114AAA,Carting,2018-09-21 23:50:40.750042,2018-09-22 01:22:34.985530,2018-09-22 02:18:20.840277,25.0,9.0,11.2755,9.803038735922074,training
trip-153757384074978941,IND562114AAA,IND560067AAC,Carting,2018-09-21 23:50:40.750042,2018-09-22 02:32:44.066944,2018-09-22 04:22:09.377316,47.0,9.0,11.1673,9.599583452771556,training
trip-153757386825996793,IND507002AAA,IND508206AAA,FTL,2018-09-21 23:51:08.260208,2018-09-21 23:51:08.260208,2018-09-22 01:26:57.257272,55.0,30.0,38.2297,34.86862533964912,training
trip-153757386825996793,IND507159AAA,IND507002AAA,FTL,2018-09-21 23:51:08.260208,2018-09-22 02:27:09.649011,2018-09-22 14:42:48.865316,556.0,19.0,24.5642,20.31705631394345,training
trip-153757386825996793,IND508206AAA,IND507159AAA,FTL,2018-09-21 23:51:08.260208,2018-09-22 01:26:57.257272,2018-09-22 02:27:09.649011,51.0,37.0,51.1533,24.540789044595087,training
trip-153757387394275443,IND561203AAB,IND562101AAA,Carting,2018-09-21 23:51:13.841820,2018-09-22 01:48:01.474596,2018-09-22 03:04:02.470353,38.0,25.0,27.2239,23.745813189281133,training
trip-153757387394275443,IND561207AAB,IND562108AAA,Carting,2018-09-21 23:51:13.841820,2018-09-22 04:07:03.033135,2018-09-22 05:20:53.454983,60.0,46.0,48.016,33.92512753652655,training
trip-153757387394275443,IND562101AAA,IND561207AAB,Carting,2018-09-21 23:51:13.841820,2018-09-22 03:04:02.470353,2018-09-22 04:07:03.033135,44.0,39.0,41.3534,39.67942920996704,training
trip-153757387394275443,IND572101AAA,IND561203AAB,Carting,2018-09-21 23:51:13.841820,2018-09-21 23:51:13.841820,2018-09-22 01:48:01.474596,72.0,42.0,56.2363,48.41123276192568,training
trip-153757388685605558,IND614620AAA,IND630561AAA,Carting,2018-09-21 23:51:26.857558,2018-09-22 03:46:55.426276,2018-09-22 06:25:22.945806,122.0,73.0,104.6592,82.17391437655053,training
trip-153757388685605558,IND623315AAB,IND614620AAA,Carting,2018-09-21 23:51:26.857558,2018-09-22 02:52:52.523476,2018-09-22 03:46:55.426276,44.0,29.0,34.9275,30.067978146705137,training
trip-153757388685605558,IND623407AAA,IND623315AAB,Carting,2018-09-21 23:51:26.857558,2018-09-22 01:51:40.624711,2018-09-22 02:52:52.523476,27.0,25.0,18.2526,16.24555790792257,training
trip-153757388685605558,IND630561AAA,IND623407AAA,Carting,2018-09-21 23:51:26.857558,2018-09-21 23:51:26.857558,2018-09-22 01:51:40.624711,56.0,32.0,45.9177,42.42747234904082,training
trip-153757405392048149,IND273014AAB,IND273155AAA,Carting,2018-09-21 23:54:13.920769,2018-09-21 23:54:13.920769,2018-09-22 04:20:49.857437,256.0,39.0,55.8333,39.31233550665249,training
trip-153757405392048149,IND273304AAA,IND273014AAB,Carting,2018-09-21 23:54:13.920769,2018-09-22 06:38:53.421948,2018-09-22 14:49:59.806186,375.0,61.0,86.6436,74.84441156829988,training
trip-153757407106806777,IND209206AAB,IND210301AAA,Carting,2018-09-21 23:54:31.068295,2018-09-22 02:29:15.502200,2018-09-22 03:06:32.584749,33.0,15.0,21.4269,20.889885515542957,training
trip-153757407106806777,IND209304AAA,IND209206AAB,Carting,2018-09-21 23:54:31.068295,2018-09-21 23:54:31.068295,2018-09-22 02:29:15.502200,50.0,58.0,57.1659,29.7533563966792,training
trip-153757407106806777,IND210501AAB,IND209304AAA,Carting,2018-09-21 23:54:31.068295,2018-09-22 05:18:12.509025,2018-09-22 10:12:36.557640,277.0,91.0,116.0317,76.8621845297309,training
trip-153757418828681696,IND441206AAB,IND442605AAA,Carting,2018-09-21 23:56:28.287196,2018-09-22 04:37:23.137882,2018-09-22 06:34:06.503751,112.0,47.0,59.5327,50.7903852664133,training
trip-153757426142394548,IND600032AAB,IND600056AAB,Carting,2018-09-21 23:57:41.424224,2018-09-21 23:57:41.424224,2018-09-22 02:17:51.616565,51.0,33.0,37.2973,31.677653235238004,training
trip-153757429671897853,IND583101AAA,IND583201AAA,FTL,2018-09-21 23:58:16.719444,2018-09-21 23:58:16.719444,2018-09-22 02:52:20.575798,167.0,47.0,64.8454,59.36047117640716,training
trip-153757429671897853,IND583119AAA,IND583101AAA,FTL,2018-09-21 23:58:16.719444,2018-09-22 04:20:55.777275,2018-09-22 07:38:14.373966,188.0,44.0,53.8214,41.25780039923456,training
trip-153757429671897853,IND583201AAA,IND583119AAA,FTL,2018-09-21 23:58:16.719444,2018-09-22 02:52:20.575798,2018-09-22 04:20:55.777275,57.0,27.0,29.0712,26.46434044645539,training
trip-153757434401669895,IND828401AAB,IND826004AAA,Carting,2018-09-21 23:59:04.016936,2018-09-22 05:16:48.317250,2018-09-22 10:16:39.927180,60.0,21.0,29.3726,26.828136291228308,training
trip-153757437677233413,IND411036AAA,IND411033AAA,Carting,2018-09-21 23:59:36.772685,2018-09-21 23:59:36.772685,2018-09-22 02:39:03.972075,60.0,29.0,25.9358,21.687236817713387,training
trip-153757439969498911,IND400072AAB,IND401104AAA,Carting,2018-09-21 23:59:59.695199,2018-09-21 23:59:59.695199,2018-09-22 01:29:54.126585,48.0,15.0,19.9935,17.385433019484424,training
trip-153757442419172383,IND732103AAB,IND732202AAA,Carting,2018-09-22 00:00:24.191976,2018-09-22 00:00:24.191976,2018-09-22 01:27:51.798496,68.0,18.0,23.606900000000003,21.351154194153175,training
trip-153757442419172383,IND732202AAA,IND732204AAB,Carting,2018-09-22 00:00:24.191976,2018-09-22 01:27:51.798496,2018-09-22 02:51:52.502646,44.0,15.0,19.7911,9.725473995092546,training
trip-153757442419172383,IND732204AAB,IND732139AAA,Carting,2018-09-22 00:00:24.191976,2018-09-22 02:51:52.502646,2018-09-22 04:22:48.666804,36.0,58.0,40.8903,13.828664819352552,training
trip-153757447588236781,IND600044AAD,IND603001AAA,Carting,2018-09-22 00:01:15.882754,2018-09-22 00:01:15.882754,2018-09-22 02:07:55.024960,69.0,30.0,37.9542,34.501255001367966,training
trip-153757447588236781,IND603001AAA,IND603301AAA,Carting,2018-09-22 00:01:15.882754,2018-09-22 02:07:55.024960,2018-09-22 03:30:53.854853,70.0,35.0,37.386,35.104569027923404,training
trip-153757447588236781,IND603301AAA,IND600044AAD,Carting,2018-09-22 00:01:15.882754,2018-09-22 03:30:53.854853,2018-09-22 05:44:00.259587,122.0,60.0,77.52369999999999,70.75638698038107,training
trip-153757448943710607,IND600116AAB,IND602024AAA,Carting,2018-09-22 00:01:29.437600,2018-09-22 00:01:29.437600,2018-09-22 01:51:35.310201,76.0,15.0,17.415,11.405711346506433,training
trip-153757448943710607,IND602024AAA,IND602001AAA,Carting,2018-09-22 00:01:29.437600,2018-09-22 01:51:35.310201,2018-09-22 02:51:50.731436,32.0,11.0,16.4017,15.636312104322691,training
trip-153757469008706505,IND363621AAB,IND360002AAB,Carting,2018-09-22 00:04:50.087283,2018-09-22 02:58:13.651771,2018-09-22 03:55:22.860945,51.0,34.0,39.2125,31.12771680495593,training
trip-153757469008706505,IND363641AAA,IND363621AAB,Carting,2018-09-22 00:04:50.087283,2018-09-22 01:54:46.107958,2018-09-22 02:58:13.651771,49.0,34.0,34.6864,26.942189224635413,training
trip-153757473189438541,IND560300AAA,IND560099AAB,Carting,2018-09-22 00:05:31.894628,2018-09-22 00:05:31.894628,2018-09-22 04:51:53.284847,126.0,54.0,52.3857,42.05343008221167,training
trip-153757500768376179,IND781003AAA,IND781018AAB,Carting,2018-09-22 00:10:07.683995,2018-09-22 03:45:27.221350,2018-09-22 06:49:09.122633,98.0,37.0,28.3211,12.22587847781912,training
trip-153757503442538066,IND781018AAB,IND781005AAA,Carting,2018-09-22 00:10:34.425641,2018-09-22 00:10:34.425641,2018-09-22 03:02:02.475025,44.0,44.0,42.1369,11.290922370758532,training
trip-153757510841290155,IND781018AAB,IND781022AAA,Carting,2018-09-22 00:11:48.413163,2018-09-22 00:11:48.413163,2018-09-22 02:21:48.129123,38.0,40.0,40.8068,11.880502024442984,training
trip-153757510841290155,IND781022AAA,IND781018AAB,Carting,2018-09-22 00:11:48.413163,2018-09-22 02:21:48.129123,2018-09-22 04:40:07.981147,96.0,33.0,35.062,11.8190263081665,training
trip-153757512084871008,IND209101AAA,IND209111AAA,FTL,2018-09-22 00:12:00.848953,2018-09-22 06:17:14.796377,2018-09-22 07:13:22.286594,56.0,46.0,64.6743,23.222183212143857,training
trip-153757512084871008,IND209111AAA,IND285001AAD,FTL,2018-09-22 00:12:00.848953,2018-09-22 07:13:22.286594,2018-09-22 08:57:13.870774,92.0,36.0,49.9361,46.51496284311019,training
trip-153757512084871008,IND209304AAA,IND209101AAA,FTL,2018-09-22 00:12:00.848953,2018-09-22 00:12:00.848953,2018-09-22 06:17:14.796377,299.0,18.0,25.4225,23.78937947053791,training
trip-153757512084871008,IND210431AAA,IND209304AAA,FTL,2018-09-22 00:12:00.848953,2018-09-22 13:39:03.224863,2018-09-22 22:43:57.059339,519.0,112.0,126.8075,108.2760169574527,training
trip-153757512084871008,IND285001AAD,IND285205AAB,FTL,2018-09-22 00:12:00.848953,2018-09-22 08:57:13.870774,2018-09-22 10:08:19.221550,43.0,32.0,29.4027,28.109941954630145,training
trip-153757512084871008,IND285205AAB,IND210431AAA,FTL,2018-09-22 00:12:00.848953,2018-09-22 10:08:19.221550,2018-09-22 13:39:03.224863,157.0,80.0,82.3105,59.47303888593248,training
trip-153757512526918874,IND000000AFT,IND410209AAA,Carting,2018-09-22 00:12:05.269429,2018-09-22 00:12:05.269429,2018-09-22 01:18:58.939512,53.0,16.0,19.574900000000003,12.302253313775203,training
trip-153757512526918874,IND410206AAB,IND000000AFT,Carting,2018-09-22 00:12:05.269429,2018-09-22 02:06:56.234581,2018-09-22 04:24:03.887037,50.0,20.0,24.8728,12.785652736988157,training
trip-153757514091980236,IND781014AAA,IND781124AAA,Carting,2018-09-22 00:12:20.920180,2018-09-22 02:47:33.255414,2018-09-22 04:15:20.580142,44.0,23.0,33.125800000000005,26.90082605440312,training
trip-153757514091980236,IND781124AAA,IND781018AAB,Carting,2018-09-22 00:12:20.920180,2018-09-22 04:15:20.580142,2018-09-22 07:32:22.670361,174.0,31.0,32.493,27.117471162661573,training
trip-153757525317044788,IND560043AAC,IND560064AAA,Carting,2018-09-22 00:14:13.170677,2018-09-22 00:14:13.170677,2018-09-22 01:09:07.158074,24.0,17.0,12.8395,9.811377365230332,training
trip-153757525317044788,IND560064AAD,IND560043AAC,Carting,2018-09-22 00:14:13.170677,2018-09-22 01:49:54.157595,2018-09-22 04:03:27.651016,39.0,15.0,14.5416,11.864247482550216,training
trip-153757527141017466,IND209304AAA,IND212601AAA,FTL,2018-09-22 00:14:31.410395,2018-09-22 00:14:31.410395,2018-09-22 04:09:59.837642,146.0,122.0,134.2788,85.68196387858333,training
trip-153757527141017466,IND212601AAA,IND210001AAA,FTL,2018-09-22 00:14:31.410395,2018-09-22 04:09:59.837642,2018-09-22 06:43:14.677480,128.0,58.0,81.0323,70.09198134189705,training
trip-153757533025851966,IND484001AAA,IND484446AAA,FTL,2018-09-22 00:15:30.258733,2018-09-22 06:28:00.733327,2018-09-22 09:30:55.364972,158.0,78.0,106.0722,76.2758489931782,training
trip-153757533025851966,IND484446AAA,IND842003AAB,FTL,2018-09-22 00:15:30.258733,2018-09-22 09:30:55.364972,2018-09-22 17:55:07.805435,477.0,234.0,322.335,219.0311421627177,training
trip-153757534309692982,IND400701AAA,IND410206AAA,Carting,2018-09-22 00:15:43.097306,2018-09-22 01:20:14.134782,2018-09-22 02:33:17.696001,42.0,20.0,24.1193,20.25646369792685,training
trip-153757534309692982,IND410206AAA,IND000000AFT,Carting,2018-09-22 00:15:43.097306,2018-09-22 02:33:17.696001,2018-09-22 04:18:36.270896,60.0,15.0,18.9109,16.845938646491305,training
trip-153757538620194401,IND713205AAB,IND722143AAB,FTL,2018-09-22 00:16:26.202187,2018-09-22 00:16:26.202187,2018-09-22 03:14:09.191116,100.0,25.0,32.7251,22.00442445639811,training
trip-153757538620194401,IND722143AAB,IND723133AAA,FTL,2018-09-22 00:16:26.202187,2018-09-22 03:14:09.191116,2018-09-22 05:10:35.870329,72.0,52.0,45.1439,42.41913020057935,training
trip-153757538620194401,IND723101AAA,IND723202AAA,FTL,2018-09-22 00:16:26.202187,2018-09-22 08:04:22.583962,2018-09-22 09:36:43.344778,63.0,39.0,46.3506,40.92178648939712,training
trip-153757538620194401,IND723130AAA,IND723101AAA,FTL,2018-09-22 00:16:26.202187,2018-09-22 06:31:59.442149,2018-09-22 08:04:22.583962,83.0,22.0,31.2392,28.172724762697182,training
trip-153757538620194401,IND723133AAA,IND723130AAA,FTL,2018-09-22 00:16:26.202187,2018-09-22 05:10:35.870329,2018-09-22 06:31:59.442149,63.0,45.0,30.4081,25.896325527091893,training
trip-153757538620194401,IND723202AAA,IND713205AAB,FTL,2018-09-22 00:16:26.202187,2018-09-22 09:36:43.344778,2018-09-22 17:09:09.257015,373.0,148.0,197.1434,138.50362749305765,training
trip-153757542292670502,IND423105AAA,IND423301AAB,FTL,2018-09-22 00:17:02.927009,2018-09-22 03:20:30.937851,2018-09-22 04:36:53.909215,56.0,34.0,34.9801,32.446369836428545,training
trip-153757542292670502,IND423106AAA,IND423105AAA,FTL,2018-09-22 00:17:02.927009,2018-09-22 02:16:01.735889,2018-09-22 03:20:30.937851,46.0,34.0,36.8701,34.5073302435828,training
trip-153757542292670502,IND424006AAA,IND423106AAA,FTL,2018-09-22 00:17:02.927009,2018-09-22 00:17:02.927009,2018-09-22 02:16:01.735889,86.0,66.0,82.86330000000001,73.42966837040127,training
trip-153757547888373683,IND395009AAA,IND395023AAD,Carting,2018-09-22 00:17:58.883996,2018-09-22 02:06:10.778320,2018-09-22 06:32:29.218496,194.0,18.0,17.6509,12.248455141395937,training
trip-153757557766536589,IND000000ACT,IND160002AAC,FTL,2018-09-22 00:19:37.665614,2018-09-22 05:32:24.528183,2018-09-22 14:40:35.484769,473.0,187.0,226.3633,210.17625313710585,training
trip-153757565825362132,IND530012AAA,IND531162AAA,Carting,2018-09-22 00:20:58.253895,2018-09-22 00:20:58.253895,2018-09-22 01:45:20.245236,36.0,14.0,15.2465,11.109370451482388,training
trip-153757579951259721,IND121004AAA,IND121004AAB,Carting,2018-09-22 00:23:19.214982,2018-09-22 04:17:42.417100,2018-09-22 05:22:33.967885,24.0,12.0,16.4589,15.7263646057902,training
trip-153757579951259721,IND121004AAB,IND121004AAC,Carting,2018-09-22 00:23:19.214982,2018-09-22 00:23:19.214982,2018-09-22 01:20:18.649587,22.0,12.0,16.533099999999997,15.770857972841476,training
trip-153757611549939132,IND413709AAA,IND423701AAB,Carting,2018-09-22 00:28:35.499623,2018-09-22 06:48:24.177460,2018-09-22 08:47:33.077547,92.0,36.0,39.5435,32.280749715625284,training
trip-153757611549939132,IND422011AAD,IND423109AAA,Carting,2018-09-22 00:28:35.499623,2018-09-22 00:28:35.499623,2018-09-22 03:31:28.176314,112.0,75.0,97.0528,73.86339674651138,training
trip-153757611549939132,IND423109AAA,IND423601AAA,Carting,2018-09-22 00:28:35.499623,2018-09-22 03:31:28.176314,2018-09-22 04:21:55.151860,25.0,9.0,12.3491,12.064422774132986,training
trip-153757611549939132,IND423601AAA,IND413709AAA,Carting,2018-09-22 00:28:35.499623,2018-09-22 04:21:55.151860,2018-09-22 06:48:24.177460,66.0,41.0,44.7119,33.32989709272669,training
trip-153757611549939132,IND423701AAB,IND422011AAD,Carting,2018-09-22 00:28:35.499623,2018-09-22 08:47:33.077547,2018-09-22 12:32:53.029236,210.0,83.0,110.645,93.28068132048264,training
trip-153757629968448986,IND722101AAA,IND722122AAA,Carting,2018-09-22 00:31:39.684848,2018-09-22 05:22:30.848813,2018-09-22 06:06:01.573843,35.0,18.0,26.7942,25.56494570396206,training
trip-153757629968448986,IND722122AAA,IND713205AAB,Carting,2018-09-22 00:31:39.684848,2018-09-22 06:06:01.573843,2018-09-22 08:23:07.255524,126.0,69.0,85.1433,52.105622932859,training
trip-153757640672001439,IND585104AAA,IND585314AAA,Carting,2018-09-22 00:33:26.720272,2018-09-22 00:33:26.720272,2018-09-22 02:34:56.709992,70.0,38.0,41.402,36.982711331351645,training
trip-153757640672001439,IND585314AAA,IND586211AAA,Carting,2018-09-22 00:33:26.720272,2018-09-22 02:34:56.709992,2018-09-22 06:00:05.217803,194.0,97.0,104.968,77.3390569994625,training
trip-153757640672001439,IND586128AAA,IND585104AAA,Carting,2018-09-22 00:33:26.720272,2018-09-22 07:33:43.480136,2018-09-22 15:45:56.073906,232.0,73.0,92.9007,79.66206540328794,training
trip-153757640672001439,IND586211AAA,IND586128AAA,Carting,2018-09-22 00:33:26.720272,2018-09-22 06:00:05.217803,2018-09-22 07:33:43.480136,86.0,48.0,48.8074,40.23266922855322,training
trip-153757642175981752,IND110085AAB,IND110039AAA,Carting,2018-09-22 00:33:41.760191,2018-09-22 00:33:41.760191,2018-09-22 01:22:25.178900,18.0,16.0,13.2581,10.274190193497422,training
trip-153757653570847030,IND312001AAA,IND312601AAA,FTL,2018-09-22 00:35:35.708726,2018-09-22 00:35:35.708726,2018-09-22 02:05:33.681686,78.0,91.0,76.4685,29.601460520977955,training
trip-153757653570847030,IND312601AAA,IND458664AAA,FTL,2018-09-22 00:35:35.708726,2018-09-22 02:05:33.681686,2018-09-22 03:21:36.434193,44.0,41.0,37.0886,24.512965241080995,training
trip-153757661763363192,IND144001AAA,IND144040AAA,FTL,2018-09-22 00:36:57.634217,2018-09-22 03:43:01.234901,2018-09-22 04:49:24.599598,34.0,19.0,25.617,22.004367025143072,training
trip-153757661763363192,IND144040AAA,IND144001AAB,FTL,2018-09-22 00:36:57.634217,2018-09-22 04:49:24.599598,2018-09-22 05:43:06.889905,39.0,17.0,25.432,22.58396045461466,training
trip-153757673070653230,IND110037AAM,IND421302AAG,FTL,2018-09-22 00:38:50.706781,2018-09-22 00:38:50.706781,2018-09-23 23:09:15.637360,2464.0,996.0,1367.0419,1113.9415156414186,training
trip-153757681008888218,IND121002AAB,IND000000ACB,Carting,2018-09-22 00:40:10.089149,2018-09-22 00:40:10.089149,2018-09-22 03:04:32.566128,117.0,67.0,79.2988,47.7835451288821,training
trip-153757682244771991,IND395006AAA,IND395023AAD,Carting,2018-09-22 00:40:22.447969,2018-09-22 03:06:06.889464,2018-09-22 06:26:18.682805,111.0,16.0,19.1443,10.344562268368891,training
trip-153757682244771991,IND395023AAD,IND395001AAA,Carting,2018-09-22 00:40:22.447969,2018-09-22 00:40:22.447969,2018-09-22 02:38:20.935383,26.0,14.0,15.5545,9.250384720617088,training
trip-153757689025495212,IND400072AAB,IND000000AFT,Carting,2018-09-22 00:41:30.255199,2018-09-22 00:41:30.255199,2018-09-22 02:45:51.671512,58.0,20.0,22.3357,14.42424049380948,training
trip-153757689029623623,IND110043AAA,IND110078AAA,Carting,2018-09-22 00:41:30.296458,2018-09-22 00:41:30.296458,2018-09-22 02:08:56.214255,34.0,23.0,19.7125,12.750183708807151,training
trip-153757698406786639,IND501359AAE,IND523002AAA,FTL,2018-09-22 00:43:04.068107,2018-09-22 00:43:04.068107,2018-09-22 10:09:56.351456,444.0,274.0,363.7029,259.9944511206984,training
trip-153757698406786639,IND523002AAA,IND600056AAB,FTL,2018-09-22 00:43:04.068107,2018-09-22 10:09:56.351456,2018-09-22 18:39:06.611403,420.0,252.0,330.4918,272.93638361274606,training
trip-153757708283788436,IND121004AAB,IND121102AAA,Carting,2018-09-22 00:44:42.838164,2018-09-22 00:44:42.838164,2018-09-22 02:05:37.297783,50.0,30.0,40.9041,38.77365026240424,training
trip-153757712720407643,IND412105AAC,IND411017AAA,Carting,2018-09-22 00:45:27.204317,2018-09-22 02:25:57.347161,2018-09-22 03:53:40.837914,27.0,16.0,18.0939,13.862186265359338,training
trip-153757734345856505,IND160002AAC,IND140603AAA,Carting,2018-09-22 00:49:03.458793,2018-09-22 00:49:03.458793,2018-09-22 03:20:52.987209,42.0,29.0,38.5081,28.06948090030187,training
trip-153757734345856505,IND160102AAD,IND160002AAC,Carting,2018-09-22 00:49:03.458793,2018-09-22 05:39:35.335879,2018-09-22 07:12:47.058771,57.0,33.0,43.7768,32.10947781708635,training
