trip_uuid,source_center,destination_center,route_type,trip_creation_time,od_start_time,od_end_time,actual_time,osrm_time,osrm_distance,actual_distance_to_destination,data,source_hub,source_degree_centrality,source_betweenness_centrality,source_in_degree,source_out_degree,destination_hub,destination_degree_centrality,destination_betweenness_centrality,destination_in_degree,destination_out_degree,corridor_trip_count,corridor_delay_ratio,trip_hour,trip_dayofweek,trip_month,distance_per_hour,network_risk_score
trip-153851926662113236,IND826004AAA,IND815351AAA,1,2018-10-02 22:27:46.621389,2018-10-02 22:27:46.621389,2018-10-03 01:31:26.571642,120.0,38.0,53.8046,39.56994059668818,test,IND826004AAA,0.0075519194461925,0.0135751644276518,7.0,5.0,IND815351AAA,0.001258653241032,0.0007871536523929,1.0,1.0,6.0,3.3421052631578947,22,1,10,1.4159105263157894,0.048000378846465186
trip-153851938027435025,IND209304AAA,IND212601AAA,1,2018-10-02 22:29:40.274573,2018-10-02 22:29:40.274573,2018-10-03 05:59:24.499900,179.0,121.0,132.5275,85.7171346901929,test,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,IND212601AAA,0.001258653241032,0.0007871536523929,1.0,1.0,12.0,2.3088235294117645,22,1,10,1.0952685950413223,0.05845429948106547
trip-153851938027435025,IND212601AAA,IND210001AAA,1,2018-10-02 22:29:40.274573,2018-10-03 05:59:24.499900,2018-10-03 09:05:44.327330,147.0,56.0,80.00869999999999,70.25150805069178,test,IND212601AAA,0.001258653241032,0.0007871536523929,1.0,1.0,IND210001AAA,0.001258653241032,0.0003935768261964,1.0,1.0,12.0,2.1951219512195124,22,1,10,1.4287267857142856,0.002591847392025293
trip-153851953278320836,IND209101AAA,IND209111AAA,1,2018-10-02 22:32:12.783469,2018-10-03 03:16:08.365232,2018-10-03 04:07:02.647742,40.0,44.0,63.4072,23.77300714336069,test,IND209101AAA,0.001258653241032,0.0015743073047858,1.0,1.0,IND209111AAA,0.001258653241032,0.0011807304785894,1.0,1.0,10.0,0.7608695652173914,22,1,10,1.4410727272727273,0.002096224400394174
trip-153851953278320836,IND209111AAA,IND285001AAD,1,2018-10-02 22:32:12.783469,2018-10-03 04:07:02.647742,2018-10-03 05:42:22.584255,90.0,37.0,51.8258,48.30341830736555,test,IND209111AAA,0.001258653241032,0.0011807304785894,1.0,1.0,IND285001AAD,0.001258653241032,0.0007871536523929,1.0,1.0,15.0,2.333333333333333,22,1,10,1.4006972972972973,0.0045917296389586994
trip-153851953278320836,IND210431AAA,IND209304AAA,1,2018-10-02 22:32:12.783469,2018-10-03 10:08:14.204653,2018-10-03 19:37:30.021792,263.0,111.0,125.92,109.87876495069922,test,IND210431AAA,0.001258653241032,0.0,1.0,1.0,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,4.0,2.684684684684685,22,1,10,1.1344144144144144,0.06585701233163807
trip-153851953278320836,IND285001AAD,IND285205AAB,1,2018-10-02 22:32:12.783469,2018-10-03 05:42:22.584255,2018-10-03 06:35:13.462749,33.0,30.0,27.9537,27.06800621527392,test,IND285001AAD,0.001258653241032,0.0007871536523929,1.0,1.0,IND285205AAB,0.001258653241032,0.0003935768261964,1.0,1.0,14.0,1.515625,22,1,10,0.93179,0.0017895446316119079
trip-153851953278320836,IND285205AAB,IND210431AAA,1,2018-10-02 22:32:12.783469,2018-10-03 06:35:13.462749,2018-10-03 10:08:14.204653,140.0,79.0,80.9614,58.39737686484871,test,IND285205AAB,0.001258653241032,0.0003935768261964,1.0,1.0,IND210431AAA,0.001258653241032,0.0,1.0,1.0,4.0,2.38125,22,1,10,1.0248278481012658,0.0009372048173801775
trip-153851970084343961,IND505001AAB,IND505184AAC,1,2018-10-02 22:35:00.843809,2018-10-02 22:35:00.843809,2018-10-03 02:24:53.460228,210.0,63.0,69.744,62.69902100445415,test,IND505001AAB,0.0094398993077407,0.0078872795969773,8.0,7.0,IND505184AAC,0.0025173064820641,0.0,2.0,2.0,1.0,1.6451612903225807,22,1,10,1.107047619047619,0.012975847078898138
trip-153851975358666886,IND641062AAD,IND642126AAA,0,2018-10-02 22:35:53.586926,2018-10-02 22:35:53.586926,2018-10-03 02:27:36.966517,96.0,71.0,70.9026,58.69624561980279,test,IND641062AAD,0.0081812460667086,0.0001385390428211,7.0,6.0,IND642126AAA,0.001258653241032,6.328873587078972e-06,1.0,1.0,12.0,1.4930555555555556,22,1,10,0.9986281690140846,0.00021629584741498942
trip-153851975358666886,IND642001AAA,IND641062AAD,0,2018-10-02 22:35:53.586926,2018-10-03 03:44:33.352448,2018-10-03 06:53:08.637403,75.0,57.0,64.9305,51.32773432482178,test,IND642001AAA,0.001258653241032,4.7229219143576825e-05,1.0,1.0,IND641062AAD,0.0081812460667086,0.0001385390428211,7.0,6.0,12.0,1.605263157894737,22,1,10,1.1391315789473684,0.00029820694683803384
trip-153851975358666886,IND642126AAA,IND642001AAA,0,2018-10-02 22:35:53.586926,2018-10-03 02:27:36.966517,2018-10-03 03:44:33.352448,62.0,31.0,30.8397,27.14049899292455,test,IND642126AAA,0.001258653241032,6.328873587078972e-06,1.0,1.0,IND642001AAA,0.001258653241032,4.7229219143576825e-05,1.0,1.0,12.0,1.3548387096774193,22,1,10,0.9948290322580645,7.256257724798528e-05
trip-153851978262728087,IND210501AAB,IND209304AAA,0,2018-10-02 22:36:22.627490,2018-10-03 06:51:44.624223,2018-10-03 11:13:23.397295,162.0,91.0,115.2647,75.99893793270631,test,IND210501AAB,0.000629326620516,0.0,0.0,1.0,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,10.0,2.681318681318681,22,1,10,1.266645054945055,0.06577444214138525
trip-153851981302247295,IND742148AAA,IND742225AAA,0,2018-10-02 22:36:53.022728,2018-10-03 01:43:42.393196,2018-10-03 02:50:31.803562,44.0,14.0,20.7008,19.425636309906512,test,IND742148AAA,0.001258653241032,0.0,1.0,1.0,IND742225AAA,0.0018879798615481,0.0032241813602015,2.0,1.0,9.0,4.357142857142857,22,1,10,1.4786285714285714,0.014048218783735106
trip-153851981302247295,IND742149AAA,IND742148AAA,0,2018-10-02 22:36:53.022728,2018-10-02 23:37:30.197679,2018-10-03 01:43:42.393196,55.0,23.0,30.8608,24.78050484042572,test,IND742149AAA,0.001258653241032,0.0,0.0,2.0,IND742148AAA,0.001258653241032,0.0,1.0,1.0,9.0,2.9444444444444446,22,1,10,1.3417739130434783,0.0
trip-153851981302247295,IND742223AAA,IND742226AAA,0,2018-10-02 22:36:53.022728,2018-10-03 03:47:23.546248,2018-10-03 06:09:32.277569,86.0,45.0,46.2341,27.98231814011067,test,IND742223AAA,0.001258653241032,0.0032372188397908,1.0,1.0,IND742226AAA,0.0018879798615481,0.0064357682619647,1.0,2.0,10.0,1.5555555555555556,22,1,10,1.0274244444444445,0.015046868824952998
trip-153851981302247295,IND742225AAA,IND742223AAA,0,2018-10-02 22:36:53.022728,2018-10-03 02:50:31.803562,2018-10-03 03:47:23.546248,35.0,9.0,13.7138,9.84830790427387,test,IND742225AAA,0.0018879798615481,0.0032241813602015,2.0,1.0,IND742223AAA,0.001258653241032,0.0032372188397908,1.0,1.0,9.0,4.666666666666667,22,1,10,1.5237555555555558,0.0301532009332974
trip-153851981302247295,IND742226AAA,IND742102AAB,0,2018-10-02 22:36:53.022728,2018-10-03 06:09:32.277569,2018-10-03 10:49:29.270909,101.0,39.0,34.3936,24.62799742064993,test,IND742226AAA,0.0018879798615481,0.0064357682619647,1.0,2.0,IND742102AAB,0.0056639395846444,0.0069563392107472,5.0,4.0,5.0,1.7777777777777777,22,1,10,0.8818871794871794,0.023808191062598932
trip-153851989988371003,IND121004AAB,IND000000ACB,0,2018-10-02 22:38:19.883963,2018-10-02 22:38:19.883963,2018-10-03 02:59:15.978350,100.0,63.0,76.4647,46.43532227174803,test,IND121004AAB,0.0088105726872246,0.0048637102616025,8.0,6.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,21.0,1.8615384615384616,22,1,10,1.2137253968253967,0.4449620434695179
trip-153851996919687065,IND421302AAG,IND000000AFT,0,2018-10-02 22:39:29.197090,2018-10-02 22:39:29.197090,2018-10-03 01:26:46.078491,66.0,23.0,24.5202,16.720941573734592,test,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND000000AFT,0.0081812460667086,0.0023614609571788,5.0,8.0,33.0,2.5,22,1,10,1.066095652173913,0.12309470887519475
trip-153851997219397942,IND421302AAG,IND400015AAB,0,2018-10-02 22:39:32.194209,2018-10-02 22:39:32.194209,2018-10-03 02:20:06.508340,55.0,31.0,42.4965,36.62826466951271,test,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND400015AAB,0.0018879798615481,0.0,1.0,2.0,16.0,2.234375,22,1,10,1.3708548387096773,0.10473950673100893
trip-153852003496255756,IND331023AAA,IND331304AAA,1,2018-10-02 22:40:34.962806,2018-10-03 04:52:16.662922,2018-10-03 05:47:39.275634,35.0,31.0,35.1293,30.80154791842183,test,IND331023AAA,0.000629326620516,0.0,1.0,0.0,IND331304AAA,0.000629326620516,0.0,0.0,1.0,,,22,1,10,1.1332032258064517,
trip-153852003496255756,IND331304AAA,IND332001AAB,1,2018-10-02 22:40:34.962806,2018-10-03 05:47:39.275634,2018-10-03 15:02:11.632326,531.0,108.0,133.85320000000002,116.50558084558398,test,IND331304AAA,0.000629326620516,0.0,0.0,1.0,IND332001AAB,0.0056639395846444,0.0051010721111856,3.0,6.0,2.0,4.107476635514018,22,1,10,1.2393814814814816,0.020952534512767018
trip-153852003496255756,IND333042AAA,IND333031AAA,1,2018-10-02 22:40:34.962806,2018-10-03 00:19:30.933796,2018-10-03 02:36:10.333194,108.0,71.0,81.3582,61.82209272799567,test,IND333042AAA,0.001258653241032,0.0,1.0,1.0,IND333031AAA,0.0018879798615481,0.000396725440806,2.0,1.0,8.0,1.619047619047619,22,1,10,1.1458901408450703,0.0006423173803525715
trip-153852006036278986,IND208006AAA,IND209304AAA,0,2018-10-02 22:41:00.363058,2018-10-03 03:38:33.184769,2018-10-03 07:46:24.764061,182.0,28.0,31.5818,19.262145263866053,test,IND208006AAA,0.000629326620516,0.0,1.0,0.0,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,,,22,1,10,1.1279214285714285,
trip-153852006036278986,IND209304AAA,IND208006AAA,0,2018-10-02 22:41:00.363058,2018-10-02 22:41:00.363058,2018-10-03 03:38:33.184769,36.0,24.0,28.7887,19.28240774873553,test,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,IND208006AAA,0.000629326620516,0.0,1.0,0.0,7.0,2.96,22,1,10,1.1995291666666665,0.07261067104591612
trip-153852016984897886,IND625008AAA,IND625516AAA,1,2018-10-02 22:42:49.849183,2018-10-02 22:42:49.849183,2018-10-03 03:01:14.417081,150.0,120.0,115.5107,80.60621716720196,test,IND625008AAA,0.0037759597230962,3.4634760705289674e-05,5.0,1.0,IND625516AAA,0.001258653241032,0.0,1.0,1.0,,,22,1,10,0.9625891666666667,
trip-153852016984897886,IND625516AAA,IND685514AAA,1,2018-10-02 22:42:49.849183,2018-10-03 03:01:14.417081,2018-10-03 05:40:16.793974,96.0,46.0,32.9271,17.755533943973983,test,IND625516AAA,0.001258653241032,0.0,1.0,1.0,IND685514AAA,0.0018879798615481,0.0,2.0,1.0,5.0,1.851063829787234,22,1,10,0.7158065217391305,0.0
trip-153852016984897886,IND685514AAA,IND625008AAA,1,2018-10-02 22:42:49.849183,2018-10-03 05:40:16.793974,2018-10-03 11:36:44.463345,248.0,169.0,151.3974,99.83640921897828,test,IND685514AAA,0.0018879798615481,0.0,2.0,1.0,IND625008AAA,0.0037759597230962,3.4634760705289674e-05,5.0,1.0,6.0,1.5621301775147929,22,1,10,0.8958426035502959,5.410400488873653e-05
trip-153852017695637882,IND631003AAA,IND600056AAB,0,2018-10-02 22:42:56.956589,2018-10-03 03:49:55.733332,2018-10-03 07:03:49.317783,69.0,39.0,42.255300000000005,27.97632913131245,test,IND631003AAA,0.001258653241032,0.0,1.0,1.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,5.0,2.717948717948718,22,1,10,1.0834692307692309,0.10142418069777093
trip-153852017695637882,IND631501AAA,IND631003AAA,0,2018-10-02 22:42:56.956589,2018-10-03 01:35:47.570937,2018-10-03 03:49:55.733332,78.0,26.0,28.5047,25.97892029150293,test,IND631501AAA,0.0018879798615481,0.0003935768261964,1.0,2.0,IND631003AAA,0.001258653241032,0.0,1.0,1.0,5.0,2.6538461538461537,22,1,10,1.0963346153846154,0.0010444923464442923
trip-153852028362357450,IND206001AAA,IND000000ACB,1,2018-10-02 22:44:43.623833,2018-10-04 02:47:03.556999,2018-10-04 11:10:42.179625,478.0,238.0,316.3038,267.5577086603993,test,IND206001AAA,0.001258653241032,0.0,1.0,1.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,13.0,1.9698275862068968,22,1,10,1.3290075630252103,0.4612656353279494
trip-153852028362357450,IND206122AAA,IND206001AAA,1,2018-10-02 22:44:43.623833,2018-10-04 00:55:57.625483,2018-10-04 02:47:03.556999,85.0,47.0,66.7316,63.98054539418176,test,IND206122AAA,0.001258653241032,0.0003935768261964,1.0,1.0,IND206001AAA,0.001258653241032,0.0,1.0,1.0,11.0,1.553191489361702,22,1,10,1.4198212765957448,0.0006113001768582383
trip-153852028362357450,IND209304AAA,IND206122AAA,1,2018-10-02 22:44:43.623833,2018-10-03 16:08:57.085010,2018-10-04 00:55:57.625483,75.0,63.0,90.3751,63.402031404430346,test,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,IND206122AAA,0.001258653241032,0.0003935768261964,1.0,1.0,12.0,1.663265306122449,22,1,10,1.4345253968253968,0.04145557200630021
trip-153852028362357450,IND462022AAA,IND209304AAA,1,2018-10-02 22:44:43.623833,2018-10-02 22:44:43.623833,2018-10-03 16:08:57.085010,813.0,410.0,572.6839,441.4150951930209,test,IND462022AAA,0.013845185651353,0.022151621080842,13.0,9.0,IND209304AAA,0.0176211453744493,0.0245306321101068,15.0,13.0,14.0,2.0811153358681875,22,1,10,1.39679,0.09715115302856518
trip-153852030185740458,IND480001AAA,IND480661AAA,1,2018-10-02 22:45:01.857668,2018-10-03 04:51:22.461649,2018-10-03 06:53:49.921345,73.0,52.0,74.02810000000001,62.4431329379477,test,IND480001AAA,0.0025173064820641,0.0,2.0,2.0,IND480661AAA,0.0031466331025802,0.0005856423173803,3.0,2.0,6.0,1.5242718446601942,22,1,10,1.4236173076923078,0.0008926780954243408
trip-153852037274741053,IND751015AAA,IND752056AAA,0,2018-10-02 22:46:12.747659,2018-10-03 01:13:23.241252,2018-10-03 03:03:58.069679,46.0,22.0,25.6227,23.67626763934744,test,IND751015AAA,0.0025173064820641,0.0,0.0,4.0,IND752056AAA,0.0018879798615481,0.0,2.0,1.0,4.0,2.4,22,1,10,1.1646681818181817,0.0
trip-153852037274741053,IND752055AAA,IND752050AAA,0,2018-10-02 22:46:12.747659,2018-10-03 03:11:37.984473,2018-10-03 03:42:03.111838,16.0,16.0,19.4503,9.693021177093676,test,IND752055AAA,0.001258653241032,0.0,1.0,1.0,IND752050AAA,0.0018879798615481,0.0,1.0,2.0,,,22,1,10,1.21564375,
trip-153852044904514842,IND421302AAG,IND400072AAJ,0,2018-10-02 22:47:29.045363,2018-10-02 22:47:29.045363,2018-10-03 02:16:08.980860,95.0,25.0,28.5538,22.17975249754423,test,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND400072AAJ,0.0018879798615481,0.0003955545991924,2.0,1.0,21.0,2.590909090909091,22,1,10,1.142152,0.12247739545223707
trip-153852046619134010,IND364290AAA,IND365560AAB,1,2018-10-02 22:47:46.191587,2018-10-03 08:57:21.441913,2018-10-03 10:19:17.824845,63.0,29.0,39.544,34.75282572875738,test,IND364290AAA,0.000629326620516,0.0,1.0,0.0,IND365560AAB,0.001258653241032,0.0003998740554156,1.0,1.0,,,22,1,10,1.3635862068965516,
trip-153852066954671800,IND473226AAA,IND474003AAA,1,2018-10-02 22:51:09.546973,2018-10-03 08:54:40.703179,2018-10-03 17:59:34.905133,435.0,295.0,249.4929,221.5342772550464,test,IND473226AAA,0.0018879798615481,0.0,1.0,2.0,IND474003AAA,0.0088105726872246,0.0119143576826196,8.0,6.0,7.0,1.6802721088435375,22,1,10,0.8457386440677965,0.020019362908891437
trip-153852066954671800,IND474003AAA,IND000000ACB,1,2018-10-02 22:51:09.546973,2018-10-03 17:59:34.905133,2018-10-04 02:25:33.138077,371.0,262.0,316.4954,259.13421052135067,test,IND474003AAA,0.0088105726872246,0.0119143576826196,8.0,6.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,14.0,1.6099426386233269,22,1,10,1.2079977099236643,0.39617443388642726
trip-153852079754694613,IND302014AAB,IND302026AAA,0,2018-10-02 22:53:17.547206,2018-10-02 22:53:17.547206,2018-10-03 02:08:09.788723,81.0,17.0,18.5623,14.370419806490244,test,IND302014AAB,0.0113278791692888,4.7229219143576825e-05,7.0,11.0,IND302026AAA,0.001258653241032,0.0,1.0,1.0,13.0,3.8333333333333335,22,1,10,1.0919,0.00018104534005037784
trip-153852079754694613,IND302020AAA,IND302014AAB,0,2018-10-02 22:53:17.547206,2018-10-03 04:24:38.259248,2018-10-03 06:10:49.186360,78.0,11.0,12.1629,9.54404747194754,test,IND302020AAA,0.001258653241032,0.0,1.0,1.0,IND302014AAB,0.0113278791692888,4.7229219143576825e-05,7.0,11.0,13.0,2.363636363636364,22,1,10,1.1057181818181818,0.00011163269979390889
trip-153852083210089878,IND131021AAA,IND131028AAA,0,2018-10-02 22:53:52.101105,2018-10-02 22:53:52.101105,2018-10-02 23:30:54.523493,13.0,13.0,13.9483,11.267038840161916,test,IND131021AAA,0.000629326620516,0.0,0.0,1.0,IND131028AAA,0.000629326620516,0.0,1.0,0.0,42.0,1.5,22,1,10,1.0729461538461538,0.0
trip-153852087240620352,IND560300AAB,IND563101AAB,0,2018-10-02 22:54:32.406463,2018-10-02 22:54:32.406463,2018-10-03 01:25:55.549556,96.0,52.0,60.5792,45.78331798570937,test,IND560300AAB,0.0031466331025802,7.87153652392947e-06,2.0,3.0,IND563101AAB,0.0025173064820641,0.0007840050377833,2.0,2.0,9.0,1.7241379310344829,22,1,10,1.1649846153846153,0.0013653044384607405
trip-153852087240620352,IND563101AAB,IND563131AAA,0,2018-10-02 22:54:32.406463,2018-10-03 01:25:55.549556,2018-10-03 03:06:50.445757,51.0,24.0,33.4269,31.651294458816075,test,IND563101AAB,0.0025173064820641,0.0007840050377833,2.0,2.0,IND563131AAA,0.001258653241032,0.0,1.0,1.0,11.0,1.5416666666666667,22,1,10,1.3927875,0.0012086744332492543
trip-153852087240620352,IND563125AAB,IND560300AAB,0,2018-10-02 22:54:32.406463,2018-10-03 04:51:18.483978,2018-10-03 14:06:35.506020,78.0,49.0,54.9403,43.01444085709072,test,IND563125AAB,0.0025173064820641,0.0,2.0,2.0,IND560300AAB,0.0031466331025802,7.87153652392947e-06,2.0,3.0,9.0,4.291666666666667,22,1,10,1.121230612244898,3.378201091519732e-05
trip-153852087240620352,IND563131AAA,IND563125AAB,0,2018-10-02 22:54:32.406463,2018-10-03 03:06:50.445757,2018-10-03 04:51:18.483978,75.0,43.0,51.5154,44.95546853135415,test,IND563131AAA,0.001258653241032,0.0,1.0,1.0,IND563125AAB,0.0025173064820641,0.0,2.0,2.0,11.0,1.837209302325581,22,1,10,1.1980325581395348,0.0
trip-153852095837827603,IND638657AAA,IND638701AAA,0,2018-10-02 22:55:58.378478,2018-10-03 03:14:50.280274,2018-10-03 04:17:45.223021,42.0,30.0,32.7116,30.389994316626627,test,IND638657AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,IND638701AAA,0.001258653241032,0.0,1.0,1.0,12.0,1.5,22,1,10,1.0903866666666666,1.416876574307305e-05
trip-153852095837827603,IND638701AAA,IND641607AAA,0,2018-10-02 22:55:58.378478,2018-10-03 04:17:45.223021,2018-10-03 08:00:35.863809,35.0,21.0,23.4839,21.206143342506472,test,IND638701AAA,0.001258653241032,0.0,1.0,1.0,IND641607AAA,0.0031466331025802,3.7783375314861465e-05,2.0,3.0,12.0,2.276595744680851,22,1,10,1.1182809523809523,8.601747146149312e-05
trip-153852095837827603,IND641607AAA,IND641654AAA,0,2018-10-02 22:55:58.378478,2018-10-02 22:55:58.378478,2018-10-03 00:45:41.319719,25.0,15.0,16.826900000000002,14.233133338876025,test,IND641607AAA,0.0031466331025802,3.7783375314861465e-05,2.0,3.0,IND641654AAA,0.001258653241032,0.0,1.0,1.0,7.0,2.125,22,1,10,1.1217933333333334,8.028967254408061e-05
trip-153852095837827603,IND641654AAA,IND641664AAA,0,2018-10-02 22:55:58.378478,2018-10-03 00:45:41.319719,2018-10-03 01:48:36.237885,38.0,26.0,29.7563,22.50725484088766,test,IND641654AAA,0.001258653241032,0.0,1.0,1.0,IND641664AAA,0.0018879798615481,1.8891687657430733e-05,2.0,1.0,7.0,1.5,22,1,10,1.1444730769230769,2.83375314861461e-05
trip-153852095837827603,IND641664AAA,IND638657AAA,0,2018-10-02 22:55:58.378478,2018-10-03 01:48:36.237885,2018-10-03 03:14:50.280274,63.0,39.0,42.0584,37.1478670053874,test,IND641664AAA,0.0018879798615481,1.8891687657430733e-05,2.0,1.0,IND638657AAA,0.001258653241032,9.445843828715366e-06,1.0,1.0,11.0,1.4473684210526316,22,1,10,1.0784205128205129,4.101484820363251e-05
trip-153852097236104382,IND834002AAB,IND000000ACB,1,2018-10-02 22:56:12.361299,2018-10-03 11:47:38.231405,2018-10-04 17:53:53.011608,1638.0,852.0,1161.7113,1012.1978357290476,test,IND834002AAB,0.0062932662051604,0.0034687237615449,5.0,5.0,IND000000ACB,0.0560100692259282,0.2341654866435104,41.0,48.0,8.0,1.9882766705744432,22,1,10,1.3635109154929577,0.47248255667875005
trip-153852100494549099,IND421302AAG,IND400102AAC,0,2018-10-02 22:56:44.945775,2018-10-02 22:56:44.945775,2018-10-03 02:11:30.212951,61.0,26.0,31.8695,22.877142290876343,test,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,IND400102AAC,0.0018879798615481,0.0003923901623988,1.0,2.0,39.0,2.821428571428572,22,1,10,1.22575,0.1333655788453048
trip-153852100775540988,IND641011AAA,IND641062AAD,0,2018-10-02 22:56:47.755628,2018-10-03 03:31:23.998169,2018-10-03 06:57:27.725323,150.0,34.0,32.2108,26.06114238459024,test,IND641011AAA,0.000629326620516,0.0,0.0,1.0,IND641062AAD,0.0081812460667086,0.0001385390428211,7.0,6.0,5.0,3.857142857142857,22,1,10,0.9473764705882353,0.0005343648794528142
trip-153852104998023392,IND361001AAA,IND361305AAC,1,2018-10-02 22:57:29.980493,2018-10-03 01:51:54.517370,2018-10-03 03:38:59.854796,80.0,40.0,54.6911,49.83757797655926,test,IND361001AAA,0.000629326620516,0.0,0.0,1.0,IND361305AAC,0.001258653241032,0.0,1.0,1.0,9.0,1.6666666666666667,22,1,10,1.3672775,0.0
trip-153852108842754293,IND363001AAA,IND363421AAB,1,2018-10-02 22:58:08.427799,2018-10-03 02:37:58.424234,2018-10-03 03:37:21.790256,37.0,33.0,27.3429,25.05035984468212,test,IND363001AAA,0.001258653241032,0.0,1.0,1.0,IND363421AAB,0.001258653241032,0.0,1.0,1.0,9.0,1.1515151515151516,22,1,10,0.8285727272727272,0.0
trip-153852108842754293,IND363421AAB,IND364710AAA,1,2018-10-02 22:58:08.427799,2018-10-03 03:37:21.790256,2018-10-03 06:05:01.240318,67.0,38.0,54.1798,46.05453436564486,test,IND363421AAB,0.001258653241032,0.0,1.0,1.0,IND364710AAA,0.000629326620516,0.0,1.0,0.0,9.0,1.947368421052632,22,1,10,1.4257842105263159,0.0
trip-153852108842754293,IND363520AAC,IND363001AAA,1,2018-10-02 22:58:08.427799,2018-10-03 00:54:27.031938,2018-10-03 02:37:58.424234,56.0,49.0,57.8792,55.12555511493456,test,IND363520AAC,0.000629326620516,0.0,0.0,1.0,IND363001AAA,0.001258653241032,0.0,1.0,1.0,8.0,1.183673469387755,22,1,10,1.181208163265306,0.0
trip-153852110874937154,IND600032AAB,IND600056AAB,0,2018-10-02 22:58:28.749750,2018-10-02 22:58:28.749750,2018-10-03 00:41:19.002059,51.0,32.0,35.780300000000004,31.16361434575429,test,IND600032AAB,0.0044052863436123,4.722921914357683e-06,3.0,4.0,IND600056AAB,0.0226557583385777,0.0373164438416327,18.0,18.0,45.0,1.818181818181818,22,1,10,1.1181343750000001,0.06785666684281282
trip-153852114746205198,IND401104AAA,IND401208AAA,0,2018-10-02 22:59:07.462257,2018-10-02 22:59:07.462257,2018-10-03 01:18:14.800721,32.0,16.0,22.2429,15.088799481539931,test,IND401104AAA,0.0050346129641283,0.0007871536523929,4.0,4.0,IND401208AAA,0.000629326620516,0.0,1.0,0.0,23.0,2.4444444444444446,22,1,10,1.39018125,0.0019241533725159778
trip-153852114746205198,IND401209AAA,IND401104AAA,0,2018-10-02 22:59:07.462257,2018-10-03 01:41:05.625719,2018-10-03 05:43:11.897205,224.0,21.0,27.077,17.768167595325135,test,IND401209AAA,0.001258653241032,0.0,1.0,1.0,IND401104AAA,0.0050346129641283,0.0007871536523929,4.0,4.0,15.0,6.380952380952381,22,1,10,1.2893809523809525,0.005022789972411838
trip-153852127525819049,IND400072AAB,IND421302AAG,0,2018-10-02 23:01:15.258413,2018-10-02 23:01:15.258413,2018-10-03 02:54:19.749242,66.0,26.0,29.7076,21.65636605303614,test,IND400072AAB,0.0125865324103209,0.0053214819832859,11.0,9.0,IND421302AAG,0.0339836375078665,0.0468764225928991,27.0,27.0,39.0,3.0869565217391304,23,1,10,1.1426,0.1611326619525711
trip-153852138427518365,IND530012AAA,IND532001AAB,0,2018-10-02 23:03:04.275433,2018-10-02 23:03:04.275433,2018-10-03 02:08:37.337927,129.0,82.0,111.735,96.69386226110402,test,IND530012AAA,0.0119572057898049,0.0088578925272879,9.0,10.0,IND532001AAB,0.0056639395846444,0.0035421914357682,5.0,4.0,15.0,1.7317073170731707,23,1,10,1.3626219512195121,0.021473316131145927
trip-153852147198450672,IND505122AAA,IND506002AAA,1,2018-10-02 23:04:31.984774,2018-10-03 03:50:24.770453,2018-10-03 16:25:59.785398,171.0,39.0,47.9369,35.290247918728305,test,IND505122AAA,0.0018879798615481,0.0,2.0,1.0,IND506002AAA,0.0037759597230962,0.0071064231738035,3.0,3.0,9.0,2.55,23,1,10,1.229151282051282,0.018121379093198924
trip-153852147198450672,IND505467AAA,IND505122AAA,1,2018-10-02 23:04:31.984774,2018-10-03 02:21:15.707392,2018-10-03 03:50:24.770453,78.0,45.0,50.5688,31.455390141787955,test,IND505467AAA,0.001258653241032,0.0,1.0,1.0,IND505122AAA,0.0018879798615481,0.0,2.0,1.0,7.0,1.6304347826086956,23,1,10,1.1237511111111111,0.0
trip-153852147198450672,IND506001AAC,IND505467AAA,1,2018-10-02 23:04:31.984774,2018-10-03 01:14:45.192740,2018-10-03 02:21:15.707392,54.0,34.0,40.788,37.38626174490466,test,IND506001AAC,0.001258653241032,0.0,0.0,2.0,IND505467AAA,0.001258653241032,0.0,1.0,1.0,8.0,1.6428571428571428,23,1,10,1.1996470588235293,0.0
trip-153852148377777486,IND410503AAA,IND410505AAB,0,2018-10-02 23:04:43.778062,2018-10-03 01:49:26.365788,2018-10-03 03:06:44.353142,70.0,23.0,33.5344,29.180979905505986,test,,,,,,IND410505AAB,0.001258653241032,0.0003935768261964,1.0,1.0,,,23,1,10,1.4580173913043477,
