hub,degree_centrality,betweenness_centrality,in_degree,out_degree
IND560043AAC,0.004405286343612335,0.00039357682619647357,4,3
IND560064AAA,0.0006293266205160479,0.0,1,0
IND560048AAB,0.0037759597230962874,0.0,4,2
IND560058AAB,0.0037759597230962874,1.049538203190596e-06,3,3
IND560060AAB,0.0031466331025802393,0.0,3,2
IND560058AAD,0.0018879798615481437,0.0,2,1
IND560064AAD,0.0006293266205160479,0.0,0,1
IND560067AAC,0.0012586532410320957,0.0,1,1
IND562114AAA,0.0018879798615481437,0.0,1,2
IND560077AAA,0.0006293266205160479,0.0,0,1
IND560078AAC,0.0031466331025802393,0.0,3,2
IND560083AAB,0.0025173064820641915,0.0,2,2
IND560085AAA,0.0025173064820641915,0.0,3,1
IND000000ACS,0.0025173064820641915,0.0,4,0
IND560300AAA,0.010069225928256766,0.005933564231738036,4,12
IND632006AAA,0.005034612964128383,0.005160579345088161,3,5
IND635001AAA,0.0025173064820641915,0.00039357682619647357,2,2
IND683511AAB,0.0006293266205160479,0.0,1,0
IND560099AAG,0.0006293266205160479,0.0,0,1
IND563101AAB,0.0025173064820641915,0.0007840050377833753,2,2
IND563130AAA,0.0018879798615481437,0.0,2,1
IND563131AAB,0.0037759597230962874,0.0007808564231738035,3,3
IND560300AAB,0.0031466331025802393,7.87153652392947e-06,2,3
IND563116AAA,0.0018879798615481437,0.0,2,1
IND561203AAB,0.0012586532410320957,0.0011870277078085644,1,1
IND562101AAA,0.0012586532410320957,0.0007903022670025189,1,1
IND561207AAB,0.0012586532410320957,0.00039357682619647357,1,1
IND562108AAA,0.0012586532410320957,0.0,1,1
IND572101AAA,0.0018879798615481437,0.0015837531486146096,2,1
IND562117AAA,0.0012586532410320957,0.0,1,1
IND562125AAA,0.0006293266205160479,0.0,0,1
IND560066AAB,0.0006293266205160479,0.0,1,0
IND570020AAA,0.0037759597230962874,0.0027896725440806048,3,3
IND573201AAB,0.005663939584644431,0.015123425692695217,4,5
IND577002AAA,0.004405286343612335,0.0011807304785894208,4,3
IND577501AAA,0.0018879798615481437,0.0,2,1
IND577598AAC,0.0012586532410320957,0.0,1,1
IND583101AAA,0.0031466331025802393,0.005554156171284635,3,2
IND562159AAA,0.0006293266205160479,0.0,0,1
IND563125AAB,0.0025173064820641915,0.0,2,2
IND563131AAA,0.0012586532410320957,0.0,1,1
IND571301AAA,0.0012586532410320957,0.0011996221662468514,1,1
IND571430AAA,0.0018879798615481437,0.00039555459919243574,2,1
IND571602AAA,0.0006293266205160479,0.0,1,0
IND571104AAA,0.0012586532410320957,0.003598866498740554,1,1
IND577598AAB,0.0012586532410320957,0.0032052896725440812,1,1
IND571105AAA,0.0006293266205160479,0.0,0,1
IND571213AAA,0.0012586532410320957,0.0,1,1
IND571111AAB,0.0012586532410320957,0.0007997481108312342,1,1
IND571313AAB,0.0012586532410320957,0.0003998740554156171,1,1
IND571114AAA,0.0012586532410320957,0.0,1,1
IND571124AAA,0.0012586532410320957,1.8986620761236916e-05,1,1
IND571440AAA,0.0012586532410320957,0.0,1,1
IND571401AAA,0.0012586532410320957,0.0,1,1
IND562160AAB,0.0006293266205160479,0.0,1,0
IND571426AAA,0.0018879798615481437,0.003992443324937028,2,1
IND571432AAB,0.0012586532410320957,0.0,1,1
IND571438AAB,0.0006293266205160479,0.0,0,1
IND572201AAB,0.0025173064820641915,0.00339735516372796,2,2
IND577116AAA,0.0025173064820641915,6.297229219143577e-06,3,1
IND573103AAA,0.0018879798615481437,0.00019619508119944813,1,2
IND573116AAA,0.0025173064820641915,0.0019521410579345089,1,3
IND573142AAA,0.0018879798615481437,0.003202141057934509,2,1
IND573134AAB,0.0025173064820641915,0.0007808564231738035,2,2
IND577101AAA,0.0025173064820641915,0.00039357682619647357,2,2
IND574104AAA,0.0012586532410320957,0.0,1,1
IND574216AAA,0.0025173064820641915,0.0,2,2
IND574117AAA,0.0018879798615481437,0.000983942065491184,1,2
IND576101AAA,0.0018879798615481437,0.000983942065491184,2,1
IND576201AAA,0.0018879798615481437,0.0015743073047858943,2,1
IND574202AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND574239AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND574211AAA,0.0018879798615481437,0.0015743073047858943,1,2
IND574221AAA,0.0012586532410320957,0.0,1,1
IND574227AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND575014AAA,0.0012586532410320957,5.0377833753148616e-05,1,1
IND671323AAD,0.0012586532410320957,0.00039357682619647357,1,1
IND581320AAA,0.0025173064820641915,0.0011807304785894208,2,2
IND581110AAE,0.0025173064820641915,0.00039357682619647357,2,2
IND581115AAC,0.0012586532410320957,0.0,1,1
IND577132AAD,0.0012586532410320957,0.0,1,1
IND577126AAA,0.0012586532410320957,0.0,1,1
IND577201AAA,0.0031466331025802393,0.0007871536523929471,3,2
IND577432AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND577401AAA,0.0018879798615481437,0.0,1,2
IND577522AAA,0.0012586532410320957,0.0031958438287153657,1,1
IND577535AAC,0.0012586532410320957,0.003589420654911839,1,1
IND580002AAA,0.0018879798615481437,0.0,2,1
IND581402AAA,0.0018879798615481437,0.0015743073047858943,1,2
IND590016AAA,0.0018879798615481437,0.00039357682619647357,2,1
IND591115AAB,0.0012586532410320957,0.0,1,1
IND591123AAC,0.0012586532410320957,0.0011712846347607052,1,1
IND581119AAB,0.0012586532410320957,0.0,1,1
IND581325AAA,0.0018879798615481437,0.0,2,1
IND581314AAA,0.0025173064820641915,0.0,2,2
IND581334AAA,0.0031466331025802393,0.0007871536523929471,2,3
IND581343AAC,0.0012586532410320957,0.0,1,1
IND582101AAB,0.0018879798615481437,0.0032084382871536525,2,1
IND582209AAA,0.0012586532410320957,0.0,1,1
IND583201AAA,0.0031466331025802393,0.0011775818639798488,2,3
IND583119AAA,0.0012586532410320957,0.0,1,1
IND583227AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND583231AAA,0.0012586532410320957,0.0,1,1
IND584123AAA,0.0012586532410320957,0.0007911091983848715,1,1
IND584128AAA,0.0012586532410320957,0.00039672544080604537,1,1
IND583121AAA,0.0006293266205160479,0.0,1,0
IND585211AAA,0.0025173064820641915,0.00019521410579345088,2,2
IND585307AAB,0.0025173064820641915,0.00019619508119944813,2,2
IND585314AAA,0.0025173064820641915,0.00019521410579345088,2,2
IND585330AAE,0.0012586532410320957,0.007547229219143577,1,1
IND586128AAA,0.0025173064820641915,0.00019619508119944813,2,2
IND585222AAA,0.0025173064820641915,1.5743073047858942e-06,2,2
IND586211AAA,0.0025173064820641915,1.5743073047858942e-06,2,2
IND585401AAA,0.0012586532410320957,0.007153652392947104,1,1
IND586101AAA,0.0012586532410320957,0.0017962846347607054,1,1
IND586101AAB,0.0012586532410320957,0.0018053111907142768,1,1
IND587103AAB,0.0018879798615481437,0.0007847803247977925,1,2
IND591302AAB,0.0012586532410320957,0.0,1,1
IND591102AAA,0.0012586532410320957,0.0032210327455919397,1,1
IND591307AAC,0.0018879798615481437,0.003217884130982368,1,2
IND591126AAA,0.0006293266205160479,0.0,0,1
IND591201AAA,0.0012586532410320957,0.0015632317760085061,1,1
IND591304AAA,0.0018879798615481437,0.004376574307304786,1,2
IND600004AAA,0.0012586532410320957,0.0,1,1
IND600008AAC,0.0031466331025802393,0.00039357682619647357,3,2
IND600008AAA,0.0006293266205160479,0.0,0,1
IND600016AAA,0.0006293266205160479,0.0,0,1
IND600119AAA,0.0018879798615481437,0.0,2,1
IND600016AAB,0.0006293266205160479,0.0,0,1
IND600016AAC,0.0025173064820641915,0.00039357682619647357,2,2
IND600032AAB,0.004405286343612335,4.722921914357683e-06,3,4
IND600044AAD,0.0062932662051604785,0.004773299748110831,5,5
IND600076AAB,0.0025173064820641915,0.0,2,2
IND600048AAA,0.0018879798615481437,0.0,2,1
IND603001AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND603203AAA,0.0018879798615481437,0.0,1,2
IND600044AAE,0.0012586532410320957,0.0,1,1
IND600056AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND602105AAB,0.0006293266205160479,0.0,1,0
IND600110AAA,0.0018879798615481437,0.00039357682619647357,1,2
IND600116AAB,0.004405286343612335,0.00477015113350126,4,3
IND605010AAB,0.0031466331025802393,0.003935768261964736,2,3
IND605601AAA,0.0037759597230962874,0.005547858942065492,3,3
IND631501AAA,0.0018879798615481437,0.00039357682619647357,1,2
IND635802AAB,0.0031466331025802393,0.00039357682619647357,3,2
IND600083AAA,0.0006293266205160479,0.0,0,1
IND600056AAD,0.0006293266205160479,0.0,1,0
IND602024AAA,0.0018879798615481437,0.00039239016239889625,1,2
IND602001AAA,0.0012586532410320957,0.0,1,1
IND602001AAB,0.0006293266205160479,0.0,0,1
IND609001AAA,0.0012586532410320957,0.0,1,1
IND603301AAA,0.0012586532410320957,0.0,1,1
IND603102AAA,0.0012586532410320957,0.0,1,1
IND604303AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND607001AAA,0.0012586532410320957,0.002755037783375315,1,1
IND607106AAA,0.0012586532410320957,0.001564861460957179,1,1
IND636102AAA,0.0012586532410320957,0.0,1,1
IND606003AAA,0.0012586532410320957,0.0007847803247977925,1,1
IND606105AAA,0.0012586532410320957,0.0036020151133501262,1,1
IND606201AAC,0.0012586532410320957,0.0032084382871536525,1,1
IND606801AAB,0.0012586532410320957,0.003208438287153653,1,1
IND606803AAA,0.0012586532410320957,0.0036020151133501262,1,1
IND608001AAA,0.0012586532410320957,0.0023614609571788415,1,1
IND607801AAA,0.0012586532410320957,0.0011712846347607052,1,1
IND609110AAA,0.0012586532410320957,0.001967884130982368,1,1
IND608301AAA,0.0012586532410320957,0.0,1,1
IND639104AAB,0.0012586532410320957,0.0,1,1
IND614018AAA,0.0012586532410320957,3.1486146095717885e-06,1,1
IND609602AAA,0.0012586532410320957,0.0015743073047858943,1,1
IND611001AAA,0.0012586532410320957,0.0011807304785894208,1,1
IND610001AAA,0.0025173064820641915,0.0007871536523929471,2,2
IND614715AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND613104AAA,0.0006293266205160479,0.0,1,0
IND614602AAA,0.0006293266205160479,0.0,0,1
IND614804AAA,0.0012586532410320957,0.0,1,1
IND614616AAA,0.0012586532410320957,0.0,1,1
IND630002AAA,0.0012586532410320957,0.0,1,1
IND614620AAA,0.0012586532410320957,0.0,1,1
IND630561AAA,0.0018879798615481437,0.0,1,2
IND614809AAA,0.0012586532410320957,0.0,1,1
IND620020AAA,0.0006293266205160479,0.0,0,1
IND621112AAA,0.0012586532410320957,0.0,1,1
IND621010AAA,0.0012586532410320957,0.0,1,1
IND621212AAA,0.0018879798615481437,0.0,2,1
IND620012AAA,0.0012586532410320957,0.0,2,0
IND621211AAA,0.0006293266205160479,0.0,0,1
IND621704AAA,0.0012586532410320957,0.0,1,1
IND621306AAA,0.0006293266205160479,0.0,0,1
IND625106AAA,0.0012586532410320957,0.0,1,1
IND621802AAA,0.0018879798615481437,0.0,1,2
IND622407AAA,0.0012586532410320957,0.0,1,1
IND622001AAA,0.0006293266205160479,0.0,1,0
IND623315AAB,0.0012586532410320957,3.1486146095717885e-06,1,1
IND623407AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND623503AAA,0.0012586532410320957,2.5188916876574308e-05,1,1
IND623526AAA,0.0012586532410320957,2.204030226700252e-05,1,1
IND623704AAA,0.0012586532410320957,1.8891687657430733e-05,1,1
IND623701AAA,0.0012586532410320957,2.8337531486146096e-05,1,1
IND626607AAB,0.0012586532410320957,1.574307304785894e-05,1,1
IND624001AAA,0.0018879798615481437,0.0,1,2
IND624619AAA,0.0012586532410320957,1.2594458438287154e-05,1,1
IND625008AAA,0.0037759597230962874,3.4634760705289674e-05,5,1
IND624101AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND624202AAA,0.0012586532410320957,3.1486146095717885e-06,1,1
IND625218AAA,0.0006293266205160479,0.0,1,0
IND624601AAA,0.0012586532410320957,9.445843828715366e-06,1,1
IND626123AAA,0.0012586532410320957,2.5188916876574308e-05,1,1
IND625516AAA,0.0012586532410320957,0.0,1,1
IND685514AAA,0.0018879798615481437,0.0,2,1
IND625531AAA,0.0012586532410320957,0.0,1,1
IND625532AAA,0.0012586532410320957,0.0,0,2
IND626117AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND626138AAA,0.0012586532410320957,0.0,1,1
IND627756AAA,0.0012586532410320957,1.574307304785894e-05,1,1
IND627005AAA,0.004405286343612335,2.5315494348315888e-05,3,4
IND627117AAA,0.0012586532410320957,0.0,1,1
IND627811AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND628801AAA,0.0012586532410320957,1.8891687657430733e-05,1,1
IND629001AAA,0.0012586532410320957,0.0,2,0
IND627401AAA,0.0012586532410320957,0.0,1,1
IND627657AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND628613AAA,0.0012586532410320957,0.0,1,1
IND628204AAA,0.0012586532410320957,1.2594458438287154e-05,1,1
IND629179AAA,0.0006293266205160479,0.0,0,1
IND631003AAA,0.0012586532410320957,0.0,1,1
IND631102AAA,0.0012586532410320957,0.0,1,1
IND632301AAA,0.0012586532410320957,0.0007847803247977925,1,1
IND632402AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND636705AAB,0.0025173064820641915,0.0,2,2
IND635601AAB,0.0012586532410320957,0.0,1,1
IND636005AAA,0.0012586532410320957,0.0,0,2
IND636005AAC,0.0006293266205160479,0.0,1,0
IND636016AAA,0.0018879798615481437,0.0,1,2
IND636402AAA,0.0012586532410320957,0.0,2,0
IND637211AAA,0.0012586532410320957,0.0,1,1
IND636352AAA,0.0006293266205160479,0.0,0,1
IND637301AAA,0.0006293266205160479,0.0,0,1
IND638001AAA,0.0012586532410320957,0.0,1,1
IND637408AAA,0.0006293266205160479,0.0,0,1
IND637001AAA,0.0006293266205160479,0.0,1,0
IND638052AAA,0.0006293266205160479,0.0,1,0
IND638401AAA,0.0012586532410320957,1.574307304785894e-05,1,1
IND638452AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND638501AAB,0.0012586532410320957,0.0,1,1
IND641062AAD,0.008181246066708623,0.0001385390428211587,7,6
IND638657AAA,0.0012586532410320957,9.445843828715366e-06,1,1
IND638701AAA,0.0012586532410320957,0.0,1,1
IND641607AAA,0.0031466331025802393,3.7783375314861465e-05,2,3
IND639001AAA,0.0006293266205160479,0.0,0,1
IND641001AAA,0.0012586532410320957,0.0,1,1
IND641006AAD,0.0006293266205160479,0.0,0,1
IND641008AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND641011AAA,0.0006293266205160479,0.0,0,1
IND642126AAA,0.0012586532410320957,6.328873587078972e-06,1,1
IND643217AAA,0.0018879798615481437,1.8891687657430733e-05,2,1
IND643231AAA,0.0012586532410320957,0.0,1,1
IND641654AAA,0.0012586532410320957,0.0,1,1
IND641664AAA,0.0018879798615481437,1.8891687657430733e-05,2,1
IND642001AAA,0.0012586532410320957,4.7229219143576825e-05,1,1
IND643001AAA,0.0012586532410320957,9.445843828715366e-06,1,1
IND643212AAA,0.0012586532410320957,0.0,1,1
IND670645AAB,0.0018879798615481437,0.0,2,1
IND673592AAA,0.0031466331025802393,0.0,2,3
IND671315AAA,0.0006293266205160479,0.0,0,1
IND000000ACO,0.0006293266205160479,0.0,1,0
IND673104AAA,0.0018879798615481437,0.0,2,1
IND673305AAA,0.0012586532410320957,0.0,1,1
IND673506AAA,0.0012586532410320957,0.0,1,1
IND673121AAA,0.0012586532410320957,0.0,1,1
IND670643AAA,0.0006293266205160479,0.0,1,0
IND673573AAA,0.0006293266205160479,0.0,0,1
IND676306AAA,0.0006293266205160479,0.0,0,1
IND676509AAA,0.0012586532410320957,0.0,1,1
IND679322AAA,0.0012586532410320957,0.0,1,1
IND678683AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND679303AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND679531AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND673639AAA,0.0012586532410320957,0.0,2,0
IND679329AAA,0.0006293266205160479,0.0,0,1
IND680587AAA,0.0018879798615481437,0.0,1,2
IND680012AAA,0.0012586532410320957,0.0011807304785894208,1,1
IND68004AAA,0.0025173064820641915,0.0007871536523929471,2,2
IND680104AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND679576AAA,0.0006293266205160479,0.0,1,0
IND680307AAA,0.0018879798615481437,0.0,1,2
IND680712AAA,0.0012586532410320957,0.0,1,1
IND000000ADM,0.0006293266205160479,0.0,1,0
IND686028AAB,0.0031466331025802393,0.0023709068010075566,3,2
IND683572AAA,0.0006293266205160479,0.0,0,1
IND686632AAA,0.0012586532410320957,0.00039672544080604537,1,1
IND689101AAA,0.0018879798615481437,0.0011807304785894208,1,2
IND686507AAA,0.0018879798615481437,0.0,1,2
IND686513AAA,0.0018879798615481437,0.0,1,2
IND686540AAA,0.0018879798615481437,0.0,2,1
IND686141AAA,0.0006293266205160479,0.0,1,0
IND688009AAA,0.0012586532410320957,1.2594458438287154e-05,1,1
IND688524AAA,0.0006293266205160479,0.0,0,1
IND689650AAA,0.0012586532410320957,0.0,1,1
IND690548AAA,0.0018879798615481437,0.0004093198992443325,2,1
IND689503AAB,0.0012586532410320957,0.003217884130982368,1,1
IND689645AAA,0.0012586532410320957,0.0,1,1
IND691551AAA,0.0012586532410320957,0.0,1,1
IND690537AAA,0.0006293266205160479,0.0,0,1
IND691001AAB,0.0037759597230962874,0.0,2,4
IND690573AAA,0.0006293266205160479,0.0,1,0
IND691506AAA,0.0012586532410320957,0.0,1,1
IND695012AAA,0.004405286343612335,0.0,5,2
IND691305AAA,0.0012586532410320957,0.0,1,1
IND691574AAA,0.0018879798615481437,0.0,2,1
IND695614AAA,0.0012586532410320957,0.0,1,1
IND695101AAB,0.0025173064820641915,0.0,2,2
IND695012AAB,0.0006293266205160479,0.0,0,1
IND695541AAA,0.0018879798615481437,0.0,1,2
IND695582AAA,0.0012586532410320957,0.0,0,2
IND695609AAA,0.0012586532410320957,0.0,1,1
IND700026AAC,0.0018879798615481437,0.0,1,2
IND700065AAA,0.0018879798615481437,0.0,2,1
IND700028AAB,0.0012586532410320957,0.0,1,1
IND700053AAA,0.0031466331025802393,0.004395402706226346,2,3
IND700136AAB,0.0006293266205160479,0.0,1,0
IND743513AAA,0.0012586532410320957,0.00039042821158690176,1,1
IND700065AAB,0.0006293266205160479,0.0,0,1
IND712310AAA,0.0012586532410320957,0.0,2,0
IND700088AAA,0.0012586532410320957,0.0,1,1
IND700136AAG,0.0006293266205160479,0.0,0,1
IND711303AAA,0.0012586532410320957,0.0016075338911180589,1,1
IND721134AAB,0.0018879798615481437,0.0012278014758933206,1,2
IND712103AAA,0.0012586532410320957,2.21510575547764e-05,1,1
IND712310AAE,0.004405286343612335,0.003211586901763224,4,3
IND712124AAA,0.0012586532410320957,0.0004018834727795147,1,1
IND711409AAA,0.0006293266205160479,0.0,1,0
IND712410AAC,0.0012586532410320957,0.0011775818639798488,1,1
IND713103AAA,0.0012586532410320957,0.0,1,1
IND713145AAB,0.0012586532410320957,0.00039555459919243574,1,1
IND713205AAB,0.010069225928256766,0.013775188916876575,6,10
IND721306AAA,0.0037759597230962874,0.001967884130982368,3,3
IND732103AAB,0.0025173064820641915,0.002755037783375315,2,2
IND742101AAC,0.007551919446192575,0.009973761544920245,6,6
IND742102AAB,0.005663939584644431,0.0069563392107472545,5,4
IND743235AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND781018AAB,0.01825047199496539,0.05049218123437452,15,14
IND826004AAA,0.007551919446192575,0.013575164427651835,7,5
IND712406AAA,0.0012586532410320957,0.0007840050377833753,1,1
IND712602AAA,0.0012586532410320957,0.00039042821158690176,1,1
IND722154AAA,0.0018879798615481437,0.0,2,1
IND712612AAA,0.0006293266205160479,0.0,0,1
IND713128AAB,0.0018879798615481437,0.0007808564231738035,1,2
IND731204AAB,0.0012586532410320957,0.0,1,1
IND731301AAA,0.0018879798615481437,0.003211586901763224,2,1
IND713130AAA,0.0025173064820641915,0.0005247691015952983,2,2
IND741123AAB,0.0018879798615481437,0.00026238455079764914,2,1
IND741126AAB,0.0018879798615481437,0.00039357682619647357,2,1
IND741316AAA,0.0006293266205160479,0.0,1,0
IND713148AAA,0.0012586532410320957,0.0011744332493702771,1,1
IND713303AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND722101AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND722101AAB,0.0006293266205160479,0.0,1,0
IND722101AAC,0.0012586532410320957,0.0,2,0
IND722143AAB,0.0012586532410320957,0.0,1,1
IND722202AAA,0.0018879798615481437,0.0,1,2
IND723130AAA,0.0031466331025802393,0.001967884130982368,3,2
IND723133AAA,0.0018879798615481437,0.0,2,1
IND713364AAB,0.0012586532410320957,0.0,1,1
IND721102AAA,0.0012586532410320957,0.0,1,1
IND721133AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND721434AAB,0.0012586532410320957,0.00039357682619647357,1,1
IND721139AAC,0.0025173064820641915,0.0008123425692695215,2,2
IND721602AAB,0.0018879798615481437,0.0,2,1
IND721636AAB,0.0012586532410320957,0.0,1,1
IND721212AAA,0.0006293266205160479,0.0,0,1
IND721253AAC,0.0012586532410320957,0.0,1,1
IND721507AAA,0.0006293266205160479,0.0,1,0
IND721401AAA,0.0012586532410320957,0.0,1,1
IND721501AAC,0.0006293266205160479,0.0,0,1
IND722122AAA,0.0012586532410320957,0.0,1,1
IND722140AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND722151AAA,0.0012586532410320957,0.0,1,1
IND723101AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND723202AAA,0.0012586532410320957,0.0,1,1
IND723131AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND731224AAA,0.0012586532410320957,0.0011807304785894208,1,1
IND742147AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND731237AAB,0.0018879798615481437,0.0015743073047858943,2,1
IND732103AAA,0.0018879798615481437,0.0015806045340050379,2,1
IND732138AAA,0.0025173064820641915,0.0011838790931989925,1,3
IND732202AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND733128AAA,0.0018879798615481437,0.0011807304785894208,1,2
IND733102AAA,0.0012586532410320957,0.0,2,0
IND733124AAA,0.0006293266205160479,0.0,1,0
IND733140AAA,0.0018879798615481437,0.0,1,2
IND732204AAB,0.0012586532410320957,0.00039357682619647357,1,1
IND732139AAA,0.0006293266205160479,0.0,1,0
IND733129AAB,0.0018879798615481437,0.00039357682619647357,2,1
IND733134AAA,0.0012586532410320957,0.0,1,1
IND733129AAA,0.0012586532410320957,0.0,1,1
IND733201AAA,0.0006293266205160479,0.0,0,1
IND733202AAB,0.0012586532410320957,0.0,1,1
IND733210AAA,0.0006293266205160479,0.0,1,0
IND734214AAB,0.0006293266205160479,0.0,0,1
IND735224AAA,0.0006293266205160479,0.0,0,1
IND736146AAA,0.0012586532410320957,0.0,1,1
IND736135AAA,0.0018879798615481437,0.0,1,2
IND736101AAA,0.0006293266205160479,0.0,1,0
IND736165AAA,0.0006293266205160479,0.0,1,0
IND741156AAA,0.0018879798615481437,0.0,1,2
IND741165AAB,0.0012586532410320957,0.0007840050377833753,1,1
IND742121AAB,0.0018879798615481437,0.00039042821158690176,1,2
IND741201AAC,0.0006293266205160479,0.0,0,1
IND742202AAA,0.0018879798615481437,0.001967884130982368,1,2
IND742303AAB,0.0018879798615481437,0.0011775818639798488,2,1
IND742121AAA,0.0018879798615481437,0.0,1,2
IND742137AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND742401AAA,0.0018879798615481437,0.0,1,2
IND742148AAA,0.0012586532410320957,0.0,1,1
IND742225AAA,0.0018879798615481437,0.0032241813602015114,2,1
IND742149AAA,0.0012586532410320957,0.0,0,2
IND742223AAA,0.0012586532410320957,0.003237218839790894,1,1
IND742226AAA,0.0018879798615481437,0.006435768261964736,1,2
IND743270AAA,0.0012586532410320957,0.0,1,1
IND743347AAA,0.0012586532410320957,0.0,1,1
IND754103AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND756100AAC,0.004405286343612335,0.003935768261964736,3,4
IND760003AAB,0.0018879798615481437,0.0007871536523929471,1,2
IND751014AAA,0.0006293266205160479,0.0,0,1
IND751015AAA,0.0025173064820641915,0.0,0,4
IND752050AAA,0.0018879798615481437,0.0,1,2
IND752055AAA,0.0012586532410320957,0.0,1,1
IND752056AAA,0.0018879798615481437,0.0,2,1
IND751021AAA,0.0006293266205160479,0.0,0,1
IND754022AAA,0.0012586532410320957,0.0,1,1
IND754142AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND754211AAA,0.0006293266205160479,0.0,1,0
IND756019AAA,0.0037759597230962874,0.0015743073047858943,2,4
IND756032AAA,0.0012586532410320957,0.0,1,1
IND757001AAA,0.0018879798615481437,0.0,3,0
IND757025AAA,0.0012586532410320957,0.0,1,1
IND757041AAA,0.0018879798615481437,0.0,1,2
IND756045AAB,0.0012586532410320957,0.001967884130982368,1,1
IND757037AAA,0.0025173064820641915,0.0,2,2
IND758001AAA,0.0025173064820641915,0.00039357682619647357,3,1
IND758034AAA,0.0018879798615481437,0.0,1,2
IND758035AAA,0.0012586532410320957,0.0,1,1
IND761020AAA,0.0006293266205160479,0.0,1,0
IND764059AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND764071AAB,0.0018879798615481437,0.00039357682619647357,1,2
IND764073AAA,0.0006293266205160479,0.0,1,0
IND767001AAA,0.0012586532410320957,0.0,1,1
IND767017AAA,0.0012586532410320957,6.297229219143577e-06,1,1
IND768004AAD,0.0012586532410320957,3.1486146095717885e-06,1,1
IND768028AAA,0.0006293266205160479,0.0,1,0
IND768028AAB,0.0006293266205160479,0.0,0,1
IND768216AAA,0.0006293266205160479,0.0,0,1
IND770001AAA,0.0012586532410320957,0.0,1,1
IND770017AAB,0.0006293266205160479,0.0,1,0
IND781001AAA,0.0006293266205160479,0.0,0,1
IND781003AAA,0.0012586532410320957,0.0,1,1
IND781005AAA,0.0012586532410320957,0.0,1,1
IND781014AAA,0.0012586532410320957,0.0,0,2
IND781102AAA,0.0012586532410320957,0.0,1,1
IND781124AAA,0.0012586532410320957,0.0,1,1
IND781018AAA,0.0006293266205160479,0.0,0,1
IND781022AAA,0.0012586532410320957,0.0,1,1
IND781354AAA,0.0012586532410320957,0.0031486146095717885,1,1
IND784001AAA,0.004405286343612335,0.0009807934508816122,3,4
IND784125AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND784168AAB,0.0031466331025802393,0.007010390428211587,3,2
IND785001AAA,0.005034612964128383,0.006867128463476071,5,3
IND785612AAB,0.0025173064820641915,0.01585642317380353,2,2
IND785621AAA,0.0018879798615481437,4.093198992443325e-05,2,1
IND788026AAC,0.005034612964128383,0.002755037783375315,4,4
IND793001AAA,0.0018879798615481437,0.00039042821158690176,1,2
IND781335AAA,0.0012586532410320957,0.002755037783375315,1,1
IND783129AAA,0.0012586532410320957,0.00039357682619647357,1,1
IND794101AAA,0.0012586532410320957,0.0,1,1
IND783301AAA,0.0018879798615481437,0.0011807304785894208,2,1
IND783348AAA,0.0012586532410320957,0.0007871536523929471,1,1
IND783370AAB,0.0006293266205160479,0.0,0,1
IND784101AAA,0.0012586532410320957,0.0,1,1
IND790114AAA,0.0012586532410320957,0.0,2,0
IND791111AAC,0.0012586532410320957,0.0,2,0
IND784110AAA,0.0018879798615481437,0.0,1,2
IND784176AAA,0.0012586532410320957,0.006416876574307305,1,1
IND785112AAC,0.0018879798615481437,0.00039357682619647357,1,2
IND785682AAA,0.0025173064820641915,0.00855347265293723,2,2
IND798601AAA,0.0012586532410320957,0.0,1,1
IND785634AAA,0.0012586532410320957,0.0,1,1
